UserName,UserId,RecallNo,RecallAttempt,RecallStatus,IntakeStartDateTime,IntakeEndDateTime,ReportingDate,Lang,AmtUsual,SaltType (For Future Use),SaltFreq (For Future Use),SaltUsed (For Future Use),Occ_No,Occ_Time,Occ_Name,EatWith,WatchTVuseComputer,Location,FoodNum,FoodType,FoodSrce,ComboNum,LineNum,Variable,Response,ResponseOs,SpinDial1,SpinDial2
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,19,1,Other,0,7,IceCreamPortionCup,1/2 cup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,20,1,Other,0,1,FoodListTerm,Chardonnay,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,20,1,Other,0,2,AlcoholContainer,Glass,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,20,1,Other,0,3,AlcoholContainerSize,12 fluid ounces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,20,1,Other,0,4,AlcoholPortion,50% (half),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,21,1,Other,0,1,FoodListTerm,Mixed fruit salad (canned),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,21,1,Other,0,2,OthSalCocktailDrained,Drained,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,21,1,Other,0,3,OthSalPortionCup,1 cup,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,21,1,Other,0,4,AnythingAdded,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,22,1,Other,0,1,FoodListTerm,Lasagna (home recipe),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,22,1,Other,0,2,LasagnaMeatVegKind,Vegetables,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,22,1,Other,0,3,LasagnaUnit,Pieces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,22,1,Other,0,4,LasagnaSize,Medium,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,22,1,Other,0,5,LasagnaPortionPiece,1 piece,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,1,FoodListTerm,Tossed salad,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,2,GrSaladLettuce,Lettuce (arugula),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,3,GrSaladLettuce,Spinach,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,4,GrSaladMeatCheese,Cheese (feta),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,5,GrSaladMeatUnit,Ounces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,6,GrSaladMeatCheesePortionOunce,2 ounces,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,7,GrSaladVeg,Carrots,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,8,GrSaladVeg,Cherry tomatoes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,9,GrSaladVeg,Cucumber,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,10,GrSaladFruit,None,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,11,GrSaladNutsSeeds,Sunflower seeds,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,12,GrSaladCroutons,Croutons,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,13,GrSaladPrepDress,Blue cheese dressing (low calorie),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,14,GrSaladPrepDressPortion,2 tablespoons,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,23,1,Other,0,15,GrSaladPortionTotal,2 cups,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,24,1,Other,0,1,FoodListTerm,Garlic bread,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,24,1,Other,0,2,BreadPresliced,Yes,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,24,1,Other,0,3,BreadSize,Medium,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,24,1,Other,0,4,BreadPortionSlice,1 slice,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,24,1,Other,0,5,AnythingAdded,No,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,25,1,Other,0,1,FoodListTerm,Hershey Bar (plain),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,25,1,Other,0,2,CandySize,Regular,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,4,9/20/2011 19:00,4,1,4,1,25,1,Other,0,3,CandyPortionBar,1 bar,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,26,1,Other,0,1,FoodListTerm,Centrum Silver Chewables Multivitamin / Multimineral Specially Formulated for Adults 50+,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,26,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,27,1,Other,0,1,FoodListTerm,Vitamin D 400 IU (Unknown or Other Brand),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,27,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,28,1,Other,0,1,FoodListTerm,Tums Ex Extra Strength Antacid/Calcium 300 mg,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,28,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,29,1,Other,0,1,FoodListTerm,Citracal Plus With Magnesium Ultradense Calcium Citrate Vitamin D and Multi-Mineral,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,29,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,30,1,Other,0,1,FoodListTerm,CVS Pharmacy Fiber Capsules,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,30,1,Other,0,2,PortionCapsule,Capsule(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,31,1,Other,0,1,FoodListTerm,Herbalife Florafiber Lactobacillus Acidophilus and Fiber,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,31,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,32,1,Other,0,1,FoodListTerm,Glucosamine Chondroitin & MSM (Unknown or Other Brand and Unknown or Other Dosage),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,32,1,Other,0,2,PortionCaplet,Caplet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,33,1,Other,0,1,FoodListTerm,Azo Cranberry,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,33,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,34,1,Other,0,1,FoodListTerm,Iron (Unknown or Other Brand and Unknown or Other Dosage),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,34,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,35,1,Other,0,1,FoodListTerm,One A Day Active Energy Enhancing Multivitamin,,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,35,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,36,1,Other,0,1,FoodListTerm,Potassium (Unknown or Other Brand and Unknown or Other Dosage),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,36,1,Other,0,2,PortionTablet,Tablet(s),,1,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,37,1,Other,0,1,FoodListTerm,Beta Carotene (Unknown or Other Dosage and Unknown or Other Dosage),,,
Mango202,37d46232-6570-4254-9d92-853087de1b1a,1,0,1,9/20/2011 0:00,9/21/2011 0:00,9212011,1,2,9,9,9,5,9/20/2011 0:00,8,1,4,1,37,1,Other,0,2,PortionSoftgel,Softgel(s),,1,
